"Station Name","ROUYN-NORANDA A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","48.21"
"Longitude","-78.84"
"Elevation","301.10"
"Climate Identifier","7086719"
"WMO Identifier",""
"TC Identifier","YUY"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp","Temp Flag","Dew Point Temp","Dew Point Temp Flag","Rel Hum","Rel Hum Flag","Wind Dir","Wind Dir Flag","Wind Spd","Wind Spd Flag","Visibility","Visibility Flag","Stn Press","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-22 08:00","2018","06","22","08:00","17.1","","6.3","","49","","22","","17","","24.1","","98.01","","","","","","NA"
"2018-06-22 09:00","2018","06","22","09:00","19.4","","6.8","","43","","22","","18","","24.1","","97.99","","","","","","NA"
"2018-06-22 10:00","2018","06","22","10:00","20.7","","7.4","","42","","24","","19","","24.1","","97.98","","","","","","Clear"
"2018-06-22 11:00","2018","06","22","11:00","22.1","","7.1","","37","","25","","17","","24.1","","97.95","","","","","","NA"
"2018-06-22 12:00","2018","06","22","12:00","23.4","","5.7","","31","","23","","17","","24.1","","97.88","","","","","","NA"
"2018-06-22 13:00","2018","06","22","13:00","24.2","","6.8","","32","","24","","10","","24.1","","97.82","","","","","","Clear"
"2018-06-22 14:00","2018","06","22","14:00","25.1","","9.7","","37","","24","","15","","24.1","","97.77","","26","","","","NA"
"2018-06-22 15:00","2018","06","22","15:00","25.0","","7.7","","33","","23","","16","","24.1","","97.74","","25","","","","NA"
"2018-06-22 16:00","2018","06","22","16:00","25.2","","8.4","","34","","23","","12","","24.1","","97.71","","26","","","","Mainly Clear"
"2018-06-22 17:00","2018","06","22","17:00","25.2","","9.2","","36","","27","","8","","24.1","","97.67","","26","","","","NA"
"2018-06-22 18:00","2018","06","22","18:00","24.9","","8.8","","35","","23","","13","","24.1","","97.65","","26","","","","NA"
"2018-06-22 19:00","2018","06","22","19:00","24.3","","8.4","","36","","20","","13","","24.1","","97.64","","25","","","","Mainly Clear"
"2018-06-22 20:00","2018","06","22","20:00","21.9","","9.3","","44","","19","","9","","24.1","","97.64","","","","","","NA"
"2018-06-22 21:00","2018","06","22","21:00","19.6","","9.1","","50","","16","","7","","24.1","","97.64","","","","","","NA"
"2018-06-22 22:00","2018","06","22","22:00","16.7","","10.2","","65","","36","","2","","32.2","","97.63","","","","","","Mainly Clear"
"2018-06-22 23:00","2018","06","22","23:00","14.4","","10.0","","75","","36","","1","","24.1","","97.62","","","","","","NA"
"2018-06-23 00:00","2018","06","23","00:00","14.9","","8.8","","67","","36","","2","","24.1","","97.61","","","","","","NA"
"2018-06-23 01:00","2018","06","23","01:00","15.2","","9.2","","67","","19","","10","","24.1","","97.60","","","","","","Mostly Cloudy"
"2018-06-23 02:00","2018","06","23","02:00","14.5","","9.1","","69","","20","","7","","24.1","","97.57","","","","","","NA"
"2018-06-23 03:00","2018","06","23","03:00","14.0","","9.0","","72","","18","","8","","24.1","","97.55","","","","","","NA"
"2018-06-23 04:00","2018","06","23","04:00","11.6","","8.9","","84","","9","","3","","24.1","","97.53","","","","","","Mostly Cloudy"
"2018-06-23 05:00","2018","06","23","05:00","13.1","","9.6","","79","","0","","1","","24.1","","97.53","","","","","","NA"
"2018-06-23 06:00","2018","06","23","06:00","14.5","","10.3","","76","","20","","6","","24.1","","97.53","","","","","","NA"
"2018-06-23 07:00","2018","06","23","07:00","17.7","","10.4","","62","","22","","9","","24.1","","97.53","","","","","","Mostly Cloudy"
"2018-06-23 08:00","2018","06","23","08:00","19.3","","10.5","","56","","22","","10","","24.1","","97.51","","","","","","NA"
"2018-06-23 09:00","2018","06","23","09:00","21.4","","10.8","","50","","24","","5","","24.1","","97.48","","","","","","NA"
"2018-06-23 10:00","2018","06","23","10:00","24.2","","9.5","","39","","29","","13","","24.1","","97.44","","25","","","","Mostly Cloudy"
"2018-06-23 11:00","2018","06","23","11:00","25.5","","8.5","","34","","25","","10","","24.1","","97.39","","26","","","","NA"
"2018-06-23 12:00","2018","06","23","12:00","25.9","","10.2","","37","","27","","9","","24.1","","97.32","","27","","","","NA"
"2018-06-23 13:00","2018","06","23","13:00","25.2","","10.6","","39","","27","","14","","24.1","","97.29","","27","","","","Mostly Cloudy"
"2018-06-23 14:00","2018","06","23","14:00","26.1","","11.4","","39","","27","","9","","24.1","","97.26","","28","","","","NA"
"2018-06-23 15:00","2018","06","23","15:00","26.8","","7.5","","29","","29","","13","","24.1","","97.21","","27","","","","NA"
"2018-06-23 16:00","2018","06","23","16:00","27.2","","8.1","","30","","29","","7","","24.1","","97.20","","28","","","","Mostly Cloudy"
"2018-06-23 17:00","2018","06","23","17:00","25.2","","11.6","","42","","1","","27","","24.1","","97.19","","27","","","","NA"
"2018-06-23 18:00","2018","06","23","18:00","23.5","","10.7","","44","","2","","20","","24.1","","97.20","","25","","","","NA"
"2018-06-23 19:00","2018","06","23","19:00","19.6","","7.8","","46","","2","","23","","24.1","","97.32","","","","","","Mostly Cloudy"
"2018-06-23 20:00","2018","06","23","20:00","15.6","","5.7","","51","","2","","20","","24.1","","97.45","","","","","","NA"
"2018-06-23 21:00","2018","06","23","21:00","14.1","","6.0","","58","","1","","15","","24.1","","97.54","","","","","","NA"
"2018-06-23 22:00","2018","06","23","22:00","12.1","","6.8","","70","","3","","24","","24.1","","97.61","","","","","","Mostly Cloudy"
"2018-06-23 23:00","2018","06","23","23:00","10.8","","6.5","","74","","2","","16","","24.1","","97.67","","","","","","NA"
"2018-06-24 00:00","2018","06","24","00:00","10.1","","6.7","","80","","4","","24","","24.1","","97.70","","","","","","NA"
"2018-06-24 01:00","2018","06","24","01:00","9.8","","7.1","","83","","3","","15","","24.1","","97.72","","","","","","Cloudy"
"2018-06-24 02:00","2018","06","24","02:00","9.3","","6.3","","81","","3","","25","","24.1","","97.73","","","","","","NA"
"2018-06-24 03:00","2018","06","24","03:00","8.8","","5.7","","81","","3","","16","","24.1","","97.76","","","","","","NA"
"2018-06-24 04:00","2018","06","24","04:00","8.2","","6.6","","89","","3","","14","","24.1","","97.79","","","","","","Rain"
"2018-06-24 05:00","2018","06","24","05:00","7.9","","6.8","","93","","1","","8","","24.1","","97.85","","","","","","Rain"
"2018-06-24 06:00","2018","06","24","06:00","8.0","","6.4","","90","","2","","11","","24.1","","97.92","","","","","","NA"
"2018-06-24 07:00","2018","06","24","07:00","8.9","","5.8","","81","","2","","18","","24.1","","97.96","","","","","","Mostly Cloudy"
"2018-06-24 08:00","2018","06","24","08:00","10.6","","5.6","","71","","3","","11","","24.1","","98.01","","","","","","NA"
"2018-06-24 09:00","2018","06","24","09:00","13.0","","4.5","","56","","2","","19","","24.1","","98.06","","","","","","NA"
"2018-06-24 10:00","2018","06","24","10:00","15.0","","3.5","","46","","3","","17","","24.1","","98.09","","","","","","Mostly Cloudy"
"2018-06-24 11:00","2018","06","24","11:00","16.1","","2.9","","41","","8","","24","","24.1","","98.07","","","","","","NA"
"2018-06-24 12:00","2018","06","24","12:00","17.4","","2.5","","37","","2","","24","","24.1","","98.08","","","","","","NA"
"2018-06-24 13:00","2018","06","24","13:00","18.3","","0.8","","31","","2","","23","","24.1","","98.06","","","","","","Mainly Clear"
"2018-06-24 14:00","2018","06","24","14:00","18.9","","1.9","","32","","3","","20","","24.1","","98.06","","","","","","NA"
"2018-06-24 15:00","2018","06","24","15:00","18.8","","3.0","","35","","35","","17","","24.1","","98.09","","","","","","NA"
"2018-06-24 16:00","2018","06","24","16:00","18.7","","3.8","","37","","32","","25","","24.1","","98.13","","","","","","Clear"
"2018-06-24 17:00","2018","06","24","17:00","18.3","","3.1","","36","","35","","23","","24.1","","98.13","","","","","","NA"
"2018-06-24 18:00","2018","06","24","18:00","17.7","","1.7","","34","","34","","14","","24.1","","98.19","","","","","","NA"
"2018-06-24 19:00","2018","06","24","19:00","16.4","","1.2","","36","","35","","17","","24.1","","98.27","","","","","","Clear"
"2018-06-24 20:00","2018","06","24","20:00","14.7","","0.7","","38","","35","","17","","24.1","","98.30","","","","","","NA"
"2018-06-24 21:00","2018","06","24","21:00","12.4","","1.2","","46","","35","","11","","24.1","","98.41","","","","","","NA"
"2018-06-24 22:00","2018","06","24","22:00","11.4","","0.0","","45","","1","","13","","24.1","","98.47","","","","","","Clear"
"2018-06-24 23:00","2018","06","24","23:00","10.2","","0.3","","50","","1","","14","","24.1","","98.53","","","","","","NA"
"2018-06-25 00:00","2018","06","25","00:00","8.5","","0.0","","55","","1","","11","","24.1","","98.58","","","","","","NA"
"2018-06-25 01:00","2018","06","25","01:00","7.0","","-0.1","","60","","2","","9","","24.1","","98.62","","","","","","Clear"
"2018-06-25 02:00","2018","06","25","02:00","5.5","","-0.4","","66","","36","","7","","24.1","","98.64","","","","","","NA"
"2018-06-25 03:00","2018","06","25","03:00","2.5","","-0.8","","79","","36","","3","","24.1","","98.69","","","","","","NA"
"2018-06-25 04:00","2018","06","25","04:00","0.1","","-2.0","","86","","23","","3","","24.1","","98.77","","","","","","Clear"
"2018-06-25 05:00","2018","06","25","05:00","3.1","","0.2","","81","","36","","10","","24.1","","98.81","","","","","","NA"
"2018-06-25 06:00","2018","06","25","06:00","5.4","","1.1","","74","","36","","11","","24.1","","98.87","","","","","","NA"
"2018-06-25 07:00","2018","06","25","07:00","7.8","","-0.1","","57","","2","","16","","24.1","","98.90","","","","","","Clear"
"2018-06-25 08:00","2018","06","25","08:00","9.8","","-0.2","","50","","35","","15","","24.1","","98.95","","","","","","NA"
"2018-06-25 09:00","2018","06","25","09:00","11.7","","2.0","","51","","36","","18","","24.1","","98.97","","","","","","NA"
"2018-06-25 10:00","2018","06","25","10:00","13.3","","2.8","","49","","36","","15","","24.1","","98.97","","","","","","Clear"
"2018-06-25 11:00","2018","06","25","11:00","15.1","","0.6","","37","","4","","19","","24.1","","99.01","","","","","","NA"
"2018-06-25 12:00","2018","06","25","12:00","17.2","","1.5","","34","","3","","13","","24.1","","98.99","","","","","","NA"
"2018-06-25 13:00","2018","06","25","13:00","17.9","","-0.6","","28","","4","","18","","24.1","","98.95","","","","","","Mainly Clear"
"2018-06-25 14:00","2018","06","25","14:00","19.1","","0.6","","29","","2","","18","","24.1","","98.95","","","","","","NA"
"2018-06-25 15:00","2018","06","25","15:00","19.3","","1.2","","30","","2","","3","","24.1","","98.91","","","","","","NA"
"2018-06-25 16:00","2018","06","25","16:00","20.3","","3.6","","33","","33","","13","","24.1","","98.87","","","","","","Clear"
"2018-06-25 17:00","2018","06","25","17:00","20.1","","4.1","","34","","36","","13","","24.1","","98.79","","","","","","NA"
"2018-06-25 18:00","2018","06","25","18:00","19.9","","3.9","","34","","35","","12","","24.1","","98.74","","","","","","NA"
"2018-06-25 19:00","2018","06","25","19:00","19.4","","3.1","","34","","36","","2","","24.1","","98.68","","","","","","Clear"
"2018-06-25 20:00","2018","06","25","20:00","16.2","","5.8","","50","","27","","9","","24.1","","98.69","","","","","","NA"
"2018-06-25 21:00","2018","06","25","21:00","11.7","","5.7","","67","","26","","3","","24.1","","98.76","","","","","","NA"
"2018-06-25 22:00","2018","06","25","22:00","10.1","","5.6","","73","","36","","2","","24.1","","98.80","","","","","","Mainly Clear"
"2018-06-25 23:00","2018","06","25","23:00","8.6","","4.9","","77","","15","","3","","24.1","","98.79","","","","","","NA"
"2018-06-26 00:00","2018","06","26","00:00","7.8","","4.7","","81","","18","","5","","24.1","","98.81","","","","","","NA"
"2018-06-26 01:00","2018","06","26","01:00","6.7","","4.3","","84","","18","","5","","24.1","","98.82","","","","","","Mainly Clear"
"2018-06-26 02:00","2018","06","26","02:00","7.0","","4.2","","82","","36","","3","","24.1","","98.79","","","","","","NA"
"2018-06-26 03:00","2018","06","26","03:00","5.2","","3.1","","86","","18","","3","","24.1","","98.74","","","","","","NA"
"2018-06-26 04:00","2018","06","26","04:00","6.2","","3.7","","84","","19","","5","","24.1","","98.72","","","","","","Mainly Clear"
"2018-06-26 05:00","2018","06","26","05:00","6.9","","4.9","","87","","20","","7","","24.1","","98.75","","","","","","NA"
"2018-06-26 06:00","2018","06","26","06:00","9.8","","6.4","","79","","19","","8","","24.1","","98.78","","","","","","NA"
"2018-06-26 07:00","2018","06","26","07:00","13.9","","5.8","","58","","21","","14","","24.1","","98.75","","","","","","Mostly Cloudy"
"2018-06-26 08:00","2018","06","26","08:00","16.8","","5.9","","48","","22","","18","","24.1","","98.71","","","","","","NA"
"2018-06-26 09:00","2018","06","26","09:00","18.4","","6.1","","44","","23","","24","","24.1","","98.68","","","","","","NA"
"2018-06-26 10:00","2018","06","26","10:00","20.1","","6.1","","40","","24","","24","","24.1","","98.61","","","","","","Cloudy"
"2018-06-26 11:00","2018","06","26","11:00","20.4","","6.7","","40","","26","","20","","24.1","","98.54","","","","","","NA"
"2018-06-26 12:00","2018","06","26","12:00","22.3","","5.6","","33","","24","","18","","24.1","","98.48","","","","","","NA"
"2018-06-26 13:00","2018","06","26","13:00","22.7","","6.6","","35","","26","","18","","24.1","","98.38","","","","","","Cloudy"
"2018-06-26 14:00","2018","06","26","14:00","23.0","","7.5","","37","","23","","18","","24.1","","98.31","","","","","","NA"
"2018-06-26 15:00","2018","06","26","15:00","23.6","","6.8","","34","","23","","17","","24.1","","98.26","","","","","","NA"
"2018-06-26 16:00","2018","06","26","16:00","23.6","","6.7","","33","","22","","21","","24.1","","98.22","","","","","","Mostly Cloudy"
"2018-06-26 17:00","2018","06","26","17:00","23.7","","5.6","","31","","25","","15","","24.1","","98.18","","","","","","NA"
"2018-06-26 18:00","2018","06","26","18:00","22.5","","6.8","","36","","23","","14","","24.1","","98.11","","","","","","NA"
"2018-06-26 19:00","2018","06","26","19:00","21.5","","6.2","","37","","21","","9","","24.1","","98.08","","","","","","Mostly Cloudy"
"2018-06-26 20:00","2018","06","26","20:00","19.8","","6.1","","40","","19","","9","","24.1","","98.04","","","","","","NA"
"2018-06-26 21:00","2018","06","26","21:00","16.8","","6.2","","49","","19","","10","","24.1","","98.05","","","","","","NA"
"2018-06-26 22:00","2018","06","26","22:00","14.4","","6.2","","57","","20","","5","","24.1","","98.01","","","","","","Mostly Cloudy"
"2018-06-26 23:00","2018","06","26","23:00","14.1","","6.2","","59","","20","","4","","24.1","","98.01","","","","","","NA"
"2018-06-27 00:00","2018","06","27","00:00","12.5","","6.5","","67","","19","","6","","24.1","","97.98","","","","","","NA"
"2018-06-27 01:00","2018","06","27","01:00","12.3","","7.0","","70","","19","","10","","24.1","","97.93","","","","","","Mainly Clear"
"2018-06-27 02:00","2018","06","27","02:00","11.5","","7.1","","74","","18","","4","","24.1","","97.88","","","","","","NA"
"2018-06-27 03:00","2018","06","27","03:00","11.1","","7.1","","76","","20","","6","","24.1","","97.86","","","","","","NA"
"2018-06-27 04:00","2018","06","27","04:00","8.5","","6.1","","85","","36","","2","","24.1","","97.86","","","","","","Mainly Clear"
"2018-06-27 05:00","2018","06","27","05:00","8.1","","5.8","","85","","","","0","","24.1","","97.87","","","","","","NA"
"2018-06-27 06:00","2018","06","27","06:00","12.7","","7.8","","72","","19","","5","","24.1","","97.83","","","","","","NA"
"2018-06-27 07:00","2018","06","27","07:00","17.0","","8.4","","57","","21","","4","","24.1","","97.81","","","","","","Mostly Cloudy"
"2018-06-27 08:00","2018","06","27","08:00","18.3","","8.1","","51","","22","","9","","24.1","","97.78","","","","","","NA"
"2018-06-27 09:00","2018","06","27","09:00","20.9","","9.0","","46","","25","","7","","24.1","","97.73","","","","","","NA"
"2018-06-27 10:00","2018","06","27","10:00","23.2","","7.5","","36","","23","","13","","24.1","","97.68","","","","","","Mainly Clear"
"2018-06-27 11:00","2018","06","27","11:00","24.5","","5.7","","29","","23","","5","","24.1","","97.60","","","","","","NA"
"2018-06-27 12:00","2018","06","27","12:00","25.5","","7.3","","31","","16","","5","","24.1","","97.54","","26","","","","NA"
"2018-06-27 13:00","2018","06","27","13:00","26.4","","8.7","","32","","23","","17","","24.1","","97.44","","27","","","","Mainly Clear"
"2018-06-27 14:00","2018","06","27","14:00","27.8","","6.1","","25","","22","","20","","24.1","","97.36","","27","","","","NA"
"2018-06-27 15:00","2018","06","27","15:00","28.1","","4.5","","22","","25","","22","","24.1","","97.30","","27","","","","NA"
"2018-06-27 16:00","2018","06","27","16:00","27.8","","7.1","","26","","23","","9","","24.1","","97.25","","28","","","","Mainly Clear"
"2018-06-27 17:00","2018","06","27","17:00","27.9","","6.6","","25","","28","","10","","24.1","","97.20","","28","","","","NA"
"2018-06-27 18:00","2018","06","27","18:00","26.9","","7.4","","29","","26","","20","","24.1","","97.17","","27","","","","NA"
"2018-06-27 19:00","2018","06","27","19:00","25.4","","11.1","","40","","24","","13","","24.1","","97.17","","27","","","","Mainly Clear"
"2018-06-27 20:00","2018","06","27","20:00","22.6","","11.7","","50","","25","","4","","24.1","","97.18","","25","","","","NA"
"2018-06-27 21:00","2018","06","27","21:00","18.8","","12.8","","67","","36","","2","","24.1","","97.19","","","","","","NA"
"2018-06-27 22:00","2018","06","27","22:00","18.9","","12.7","","67","","20","","10","","24.1","","97.25","","","","","","Mainly Clear"
"2018-06-27 23:00","2018","06","27","23:00","18.1","","13.0","","72","","19","","8","","24.1","","97.27","","","","","","NA"
"2018-06-28 00:00","2018","06","28","00:00","17.0","","13.3","","79","","19","","10","","24.1","","97.24","","","","","","NA"
"2018-06-28 01:00","2018","06","28","01:00","16.5","","13.8","","84","","19","","9","","24.1","","97.20","","","","","","Mainly Clear"
"2018-06-28 02:00","2018","06","28","02:00","16.0","","14.1","","88","","19","","10","","24.1","","97.17","","","","","","NA"
"2018-06-28 03:00","2018","06","28","03:00","15.6","","14.3","","92","","19","","8","","24.1","","97.14","","","","","","NA"
"2018-06-28 04:00","2018","06","28","04:00","15.3","","14.4","","94","","21","","4","","24.1","","97.14","","","","","","Mainly Clear"
"2018-06-28 05:00","2018","06","28","05:00","15.4","","14.4","","94","","16","","11","","24.1","","97.14","","","","","","NA"
"2018-06-28 06:00","2018","06","28","06:00","16.0","","15.0","","94","","19","","9","","24.1","","97.14","","","","","","NA"
"2018-06-28 07:00","2018","06","28","07:00","19.3","","16.4","","83","","23","","15","","24.1","","97.13","","","","","","Mostly Cloudy"
"2018-06-28 08:00","2018","06","28","08:00","19.6","","16.7","","83","","22","","10","","24.1","","97.14","","","","","","Rain Showers"
"2018-06-28 09:00","2018","06","28","09:00","20.1","","16.5","","80","","24","","13","","24.1","","97.16","","25","","","","NA"
"2018-06-28 10:00","2018","06","28","10:00","20.7","","15.9","","74","","26","","10","","24.1","","97.18","","25","","","","Mostly Cloudy"
"2018-06-28 11:00","2018","06","28","11:00","22.2","","16.7","","71","","23","","8","","24.1","","97.18","","27","","","","NA"
"2018-06-28 12:00","2018","06","28","12:00","20.5","","16.5","","78","","28","","8","","24.1","","97.16","","25","","","","Rain Showers"
"2018-06-28 13:00","2018","06","28","13:00","24.8","","16.0","","58","","25","","19","","24.1","","97.13","","29","","","","Mostly Cloudy"
"2018-06-28 14:00","2018","06","28","14:00","24.9","","16.7","","60","","26","","14","","24.1","","97.10","","30","","","","NA"
"2018-06-28 15:00","2018","06","28","15:00","26.3","","16.3","","53","","26","","18","","24.1","","97.05","","31","","","","NA"
"2018-06-28 16:00","2018","06","28","16:00","26.2","","16.1","","53","","26","","15","","24.1","","97.05","","31","","","","Mostly Cloudy"
"2018-06-28 17:00","2018","06","28","17:00","26.6","","15.4","","50","","26","","17","","24.1","","97.04","","31","","","","NA"
"2018-06-28 18:00","2018","06","28","18:00","25.1","","16.3","","57","","24","","17","","24.1","","97.09","","30","","","","NA"
"2018-06-28 19:00","2018","06","28","19:00","23.6","","16.8","","65","","26","","4","","24.1","","97.13","","29","","","","Mostly Cloudy"
"2018-06-28 20:00","2018","06","28","20:00","21.2","","16.4","","74","","36","","26","","24.1","","97.26","","26","","","","Thunderstorms,Rain Showers"
"2018-06-28 21:00","2018","06","28","21:00","17.6","","16.8","","95","","13","","7","","24.1","","97.31","","","","","","NA"
"2018-06-28 22:00","2018","06","28","22:00","16.8","","16.6","","99","","36","","2","","24.1","","97.33","","","","","","Mostly Cloudy"
"2018-06-28 23:00","2018","06","28","23:00","16.6","","16.4","","98","","36","","1","","24.1","","97.37","","","","","","NA"
"2018-06-29 00:00","2018","06","29","00:00","15.9","","15.9","","100","","36","","2","","24.1","","97.42","","","","","","NA"
"2018-06-29 01:00","2018","06","29","01:00","14.9","","14.7","","99","","15","","3","","24.1","","97.45","","","","","","Mainly Clear"
"2018-06-29 02:00","2018","06","29","02:00","13.6","","13.6","","100","","21","","4","","24.1","","97.47","","","","","","NA"
"2018-06-29 03:00","2018","06","29","03:00","13.7","","13.4","","98","","14","","7","","24.1","","97.49","","","","","","NA"
"2018-06-29 04:00","2018","06","29","04:00","14.1","","14.0","","100","","18","","10","","24.1","","97.53","","","","","","Mainly Clear"
"2018-06-29 05:00","2018","06","29","05:00","14.0","","14.0","","100","","22","","8","","24.1","","97.62","","","","","","NA"
"2018-06-29 06:00","2018","06","29","06:00","16.4","","15.9","","96","","22","","10","","24.1","","97.62","","","","","","NA"
"2018-06-29 07:00","2018","06","29","07:00","18.3","","16.4","","88","","24","","12","","24.1","","97.65","","","","","","Clear"
"2018-06-29 08:00","2018","06","29","08:00","20.6","","16.2","","75","","27","","9","","24.1","","97.73","","25","","","","NA"
"2018-06-29 09:00","2018","06","29","09:00","22.4","","16.3","","68","","25","","14","","24.1","","97.73","","27","","","","NA"
"2018-06-29 10:00","2018","06","29","10:00","25.2","","15.4","","54","","28","","9","","24.1","","97.77","","29","","","","Clear"
"2018-06-29 11:00","2018","06","29","11:00","26.0","","14.1","","47","","31","","12","","24.1","","97.76","","29","","","","NA"
"2018-06-29 12:00","2018","06","29","12:00","27.4","","15.3","","47","","28","","15","","24.1","","97.75","","32","","","","NA"
"2018-06-29 13:00","2018","06","29","13:00","26.8","","13.8","","44","","26","","8","","24.1","","97.71","","30","","","","Mainly Clear"
"2018-06-29 14:00","2018","06","29","14:00","28.4","","11.7","","35","","20","","6","","24.1","","97.73","","31","","","","NA"
"2018-06-29 15:00","2018","06","29","15:00","29.4","","13.0","","36","","24","","21","","24.1","","97.67","","32","","","","NA"
"2018-06-29 16:00","2018","06","29","16:00","29.9","","12.5","","34","","23","","17","","24.1","","97.60","","32","","","","Mostly Cloudy"
"2018-06-29 17:00","2018","06","29","17:00","29.2","","12.8","","36","","24","","15","","24.1","","97.49","","32","","","","NA"
"2018-06-29 18:00","2018","06","29","18:00","27.1","","13.2","","42","","21","","10","","24.1","","97.48","","30","","","","NA"
"2018-06-29 19:00","2018","06","29","19:00","26.5","","15.5","","50","","36","","1","","24.1","","97.52","","31","","","","Cloudy"
"2018-06-29 20:00","2018","06","29","20:00","20.9","","17.2","","79","","36","","9","","24.1","","97.61","","26","","","","Rain Showers"
"2018-06-29 21:00","2018","06","29","21:00","19.4","","18.4","","94","","5","","8","","24.1","","97.62","","","","","","Rain Showers"
"2018-06-29 22:00","2018","06","29","22:00","19.1","","18.2","","94","","16","","5","","6.4","","97.75","","","","","","Rain Showers,Fog"
"2018-06-29 23:00","2018","06","29","23:00","18.7","","18.3","","97","","18","","8","","24.1","","97.65","","","","","","Rain Showers"
"2018-06-30 00:00","2018","06","30","00:00","18.6","","18.2","","98","","18","","9","","24.1","","97.62","","","","","","Rain"
"2018-06-30 01:00","2018","06","30","01:00","18.4","","17.9","","97","","17","","6","","24.1","","97.49","","","","","","Cloudy"
"2018-06-30 02:00","2018","06","30","02:00","18.4","","17.8","","96","","17","","15","","24.1","","97.40","","","","","","Rain"
"2018-06-30 03:00","2018","06","30","03:00","18.3","","17.6","","95","","19","","19","","24.1","","97.42","","","","","","NA"
"2018-06-30 04:00","2018","06","30","04:00","18.2","","17.5","","96","","19","","17","","24.1","","97.44","","","","","","Mostly Cloudy"
"2018-06-30 05:00","2018","06","30","05:00","18.4","","17.4","","94","","19","","7","","24.1","","97.43","","","","","","NA"
"2018-06-30 06:00","2018","06","30","06:00","19.0","","17.7","","92","","18","","4","","24.1","","97.42","","","","","","NA"
"2018-06-30 07:00","2018","06","30","07:00","19.6","","18.2","","92","","19","","8","","24.1","","97.43","","","","","","Cloudy"
"2018-06-30 08:00","2018","06","30","08:00","19.1","","18.7","","97","","25","","8","","24.1","","97.59","","","","","","NA"
"2018-06-30 09:00","2018","06","30","09:00","19.9","","19.4","","97","","22","","12","","9.7","","97.58","","","","","","Rain Showers,Fog"
"2018-06-30 10:00","2018","06","30","10:00","21.1","","20.0","","93","","25","","5","","16.1","","97.61","","29","","","","Cloudy"
"2018-06-30 11:00","2018","06","30","11:00","22.5","","20.6","","89","","26","","6","","16.1","","97.60","","31","","","","NA"
"2018-06-30 12:00","2018","06","30","12:00","24.1","","20.9","","82","","33","","10","","24.1","","97.50","","32","","","","NA"
"2018-06-30 13:00","2018","06","30","13:00","23.6","","20.4","","82","","","","","M","24.1","","97.55","","32","","","","Cloudy"
"2018-06-30 14:00","2018","06","30","14:00","24.8","","20.8","","78","","27","","12","","24.1","","97.50","","33","","","","NA"
"2018-06-30 15:00","2018","06","30","15:00","20.9","","19.6","","92","","29","","14","","3.2","","97.65","","28","","","","Rain Showers,Fog"
"2018-06-30 16:00","2018","06","30","16:00","22.1","","21.0","","93","","19","","7","","24.1","","97.66","","31","","","","Mostly Cloudy"
"2018-06-30 17:00","2018","06","30","17:00","21.9","","20.2","","90","","26","","12","","24.1","","97.72","","30","","","","NA"
"2018-06-30 18:00","2018","06","30","18:00","21.4","","20.2","","93","","25","","6","","24.1","","97.70","","29","","","","Rain Showers"
"2018-06-30 19:00","2018","06","30","19:00","20.9","","20.3","","96","","23","","8","","24.1","","97.75","","29","","","","Mostly Cloudy"
"2018-06-30 20:00","2018","06","30","20:00","21.0","","20.3","","96","","36","","2","","24.1","","97.73","","29","","","","NA"
"2018-06-30 21:00","2018","06","30","21:00","19.3","","19.2","","99","","19","","4","","24.1","","97.78","","","","","","NA"
"2018-06-30 22:00","2018","06","30","22:00","19.1","","18.9","","99","","36","","1","","24.1","","97.76","","","","","","Mainly Clear"
"2018-06-30 23:00","2018","06","30","23:00","18.4","","18.4","","100","","36","","3","","24.1","","97.82","","","","","","NA"
